21700, 363, 366, 451, 273, 363
21800, 363, 366, 449, 273, 363
21900, 365, 370, 450, 273, 363
22000, 360, 365, 450, 273, 363
22100, 360, 366, 450, 273, 363
22200, 365, 368, 450, 273, 363
22300, 361, 366, 450, 273, 363
22400, 363, 367, 450, 273, 363
22500, 361, 366, 451, 273, 363
22600, 382, 366, 452, 273, 363
22700, 300, 379, 404, 263, 363
22800, 265, 336, 400, 253, 363
22900, 286, 353, 398, 243, 363
23000, 294, 351, 402, 233, 363
23100, 288, 352, 397, 223, 363
23200, 240, 367, 357, 213, 363
23300, 461, 343, 424, 223, 363
23400, 369, 354, 454, 223, 363
23500, 359, 367, 454, 223, 363
23600, 312, 392, 450, 223, 363
23700, 392, 352, 404, 223, 363
23800, 473, 374, 349, 233, 363
23900, 427, 376, 399, 243, 363
24000, 434, 354, 389, 253, 363
24100, 430, 355, 392, 263, 363
24200, 430, 357, 390, 273, 363
24300, 432, 358, 386, 283, 363
24400, 428, 359, 390, 293, 363
24500, 429, 360, 390, 303, 363
24600, 430, 359, 389, 313, 363
24700, 429, 358, 392, 323, 363
24800, 428, 353, 396, 333, 363
24900, 429, 356, 394, 343, 363
25000, 429, 355, 394, 353, 363
25100, 428, 358, 395, 363, 363
25200, 429, 357, 392, 373, 363
25300, 427, 360, 391, 383, 363
25400, 430, 357, 390, 393, 363
25500, 428, 358, 394, 403, 363
25600, 430, 358, 394, 413, 363
25700, 429, 358, 392, 423, 363
25800, 430, 356, 394, 433, 363
25900, 428, 357, 394, 443, 363
26000, 431, 356, 393, 453, 363
26100, 431, 356, 394, 463, 363
26200, 426, 359, 397, 473, 363
26300, 429, 359, 396, 483, 363
26400, 427, 360, 395, 493, 363
26500, 430, 357, 395, 503, 363
26600, 430, 358, 395, 513, 363
26700, 423, 360, 398, 523, 363
26800, 427, 360, 398, 533, 363
26900, 431, 358, 396, 543, 363
27000, 429, 360, 395, 553, 363
27100, 429, 359, 397, 563, 363
27200, 431, 359, 396, 573, 363
27300, 427, 359, 396, 583, 363
27400, 429, 356, 398, 593, 363
27500, 429, 359, 395, 603, 363
27600, 426, 358, 396, 613, 363
27700, 428, 357, 396, 623, 363
27800, 428, 356, 397, 633, 363
27900, 427, 357, 396, 643, 363
28000, 429, 357, 397, 653, 363
28100, 428, 357, 397, 663, 363
28200, 426, 356, 397, 673, 363
28300, 428, 357, 397, 683, 363
28400, 428, 357, 398, 693, 363
28500, 426, 358, 398, 703, 363
28600, 427, 358, 399, 713, 363
28700, 426, 359, 401, 723, 363
28800, 428, 359, 399, 733, 363
28900, 428, 359, 398, 743, 363
29000, 427, 359, 399, 753, 363
29100, 424, 359, 400, 763, 363
29200, 428, 358, 397, 773, 363
29300, 428, 360, 396, 783, 363
29400, 426, 358, 400, 793, 363
29500, 428, 359, 397, 803, 363
29600, 428, 357, 399, 813, 363
29700, 428, 359, 398, 823, 363
29800, 427, 359, 400, 833, 363
29900, 429, 356, 401, 843, 363
30000, 430, 355, 400, 853, 363
30100, 426, 359, 398, 863, 363
30200, 425, 358, 398, 873, 363
30300, 428, 359, 398, 883, 363
30400, 426, 359, 398, 893, 363
30500, 427, 358, 397, 903, 363
30600, 429, 358, 399, 913, 363
30700, 430, 358, 397, 923, 363
30800, 427, 358, 398, 933, 363
30900, 428, 358, 398, 943, 363
31000, 427, 360, 398, 953, 363
31100, 429, 359, 396, 963, 363
31200, 432, 359, 394, 973, 363
31300, 425, 358, 401, 983, 363
31400, 430, 359, 395, 993, 363
31500, 429, 358, 398, 1003, 363
31600, 428, 357, 398, 1013, 363
31700, 430, 358, 392, 1023, 363
31800, 428, 359, 397, 1033, 363
31900, 425, 361, 399, 1043, 363
32000, 427, 358, 400, 1053, 363
32100, 426, 360, 399, 1063, 363
32200, 427, 358, 400, 1073, 363
32300, 428, 359, 400, 1083, 363
32400, 427, 358, 401, 1093, 363
32500, 428, 358, 399, 1103, 363
32600, 429, 358, 400, 1113, 363
32700, 427, 357, 401, 1123, 363
32800, 427, 358, 400, 1133, 363
32900, 428, 359, 400, 1143, 363
33000, 427, 359, 401, 1153, 363
33100, 428, 358, 400, 1163, 363
33200, 426, 359, 400, 1173, 363
33300, 426, 359, 398, 1183, 363
33400, 428, 358, 397, 1193, 363
33500, 425, 361, 401, 1203, 363
33600, 427, 359, 400, 1213, 363
33700, 427, 358, 399, 1223, 363
33800, 428, 358, 399, 1233, 363
33900, 427, 360, 399, 1243, 363
34000, 427, 358, 400, 1253, 363
34100, 428, 358, 400, 1263, 363
34200, 427, 358, 400, 1273, 363
34300, 428, 356, 401, 1283, 363
34400, 426, 358, 403, 1293, 363
34500, 428, 356, 400, 1303, 363
34600, 429, 358, 398, 1313, 363
34700, 427, 357, 400, 1323, 363
34800, 427, 358, 401, 1333, 363
34900, 428, 360, 398, 1343, 363
35000, 427, 357, 402, 1353, 363
35100, 428, 359, 399, 1305, 379
35200, 428, 359, 401, 1072, 423
35300, 427, 359, 401, 1082, 423
35400, 428, 359, 399, 1092, 423
35500, 428, 357, 402, 1102, 423
35600, 427, 358, 401, 1112, 423
35700, 426, 359, 401, 1122, 423
35800, 430, 358, 400, 1132, 423
35900, 428, 358, 400, 1142, 423
36000, 432, 357, 400, 1152, 423
36100, 437, 365, 396, 1162, 423
36200, 338, 375, 438, 1162, 423
36300, 353, 382, 442, 1162, 423
36400, 364, 376, 447, 1162, 423
36500, 361, 374, 447, 1162, 423
36600, 362, 372, 447, 1162, 423
36700, 361, 374, 447, 1162, 423
36800, 363, 372, 447, 1162, 423
36900, 361, 372, 448, 1162, 423
37000, 364, 372, 448, 1162, 423
37100, 363, 372, 448, 1162, 423
37200, 362, 371, 448, 1162, 423
37300, 360, 371, 450, 1162, 423
37400, 363, 369, 451, 1162, 423
37500, 358, 370, 451, 1162, 423
37600, 360, 369, 450, 1162, 423
37700, 361, 370, 450, 1162, 423
37800, 360, 370, 449, 1162, 423
37900, 361, 370, 450, 1162, 423
38000, 359, 371, 450, 1162, 423
38100, 361, 371, 449, 1162, 423
38200, 362, 369, 450, 1162, 423
38300, 362, 371, 449, 1162, 423
38400, 361, 370, 450, 1162, 423
38500, 361, 370, 450, 1162, 423
38600, 362, 371, 449, 1162, 423
38700, 361, 372, 449, 1162, 423
38800, 361, 371, 449, 1162, 423
38900, 361, 371, 449, 1162, 423
39000, 361, 371, 450, 1162, 423
39100, 362, 371, 449, 1162, 423
39200, 361, 370, 450, 1162, 423
39300, 366, 371, 450, 1162, 423
39400, 361, 369, 450, 1162, 423
39500, 363, 368, 448, 1162, 423
39600, 367, 373, 449, 1162, 423
39700, 361, 369, 450, 1162, 423
39800, 363, 364, 448, 1162, 423
39900, 368, 372, 448, 1162, 423
40000, 362, 363, 449, 1162, 423
40100, 370, 360, 447, 1162, 423
40200, 363, 363, 449, 1162, 423
40300, 364, 360, 446, 1162, 423
40400, 367, 356, 447, 1162, 423
40500, 362, 360, 446, 1162, 423
40600, 362, 357, 446, 1162, 423
40700, 362, 357, 446, 1162, 423
40800, 365, 355, 446, 1162, 423
40900, 366, 346, 447, 1162, 423
41000, 369, 363, 447, 1162, 423
41100, 356, 348, 446, 1162, 423
41200, 366, 349, 448, 1162, 423
41300, 371, 366, 445, 1162, 423
41400, 348, 349, 445, 1162, 423
41500, 363, 350, 442, 1162, 423
41600, 369, 361, 444, 1162, 423
41700, 355, 348, 446, 1162, 423
41800, 376, 360, 449, 1162, 423
41900, 364, 360, 449, 1162, 423
42000, 361, 358, 448, 1162, 423
42100, 378, 361, 448, 1162, 423
42200, 356, 352, 449, 1162, 423
42300, 361, 364, 451, 1162, 423
42400, 366, 358, 447, 1162, 423
42500, 352, 359, 451, 1162, 423
42600, 372, 355, 447, 1162, 423
42700, 357, 362, 450, 1162, 423
42800, 364, 347, 448, 1162, 423
42900, 363, 365, 450, 1162, 423
43000, 361, 345, 447, 1162, 423
43100, 370, 365, 448, 1162, 423
43200, 356, 352, 447, 1162, 423
43300, 363, 354, 447, 1162, 423
43400, 360, 351, 448, 1162, 423
43500, 358, 353, 448, 1162, 423
43600, 359, 350, 448, 1162, 423
43700, 359, 355, 447, 1162, 423
43800, 361, 352, 448, 1162, 423
43900, 356, 351, 448, 1162, 423
44000, 360, 352, 448, 1162, 423
44100, 357, 353, 447, 1162, 423
44200, 359, 350, 448, 1162, 423
44300, 358, 353, 447, 1162, 423
44400, 355, 352, 448, 1162, 423
44500, 360, 355, 447, 1162, 423
44600, 362, 353, 448, 1162, 423
44700, 359, 353, 448, 1162, 423
44800, 358, 355, 449, 1162, 423
44900, 363, 354, 448, 1162, 423
45000, 359, 355, 447, 1162, 423
45100, 361, 354, 448, 1162, 423
45200, 358, 354, 448, 1162, 423
45300, 359, 355, 448, 1162, 423
45400, 358, 354, 448, 1162, 423
45500, 361, 355, 448, 1162, 423
45600, 360, 354, 448, 1162, 423
45700, 358, 355, 448, 1162, 423
45800, 359, 354, 448, 1162, 423
45900, 361, 354, 447, 1162, 423
46000, 360, 355, 449, 1162, 423
46100, 359, 354, 447, 1162, 423
46200, 359, 353, 447, 1162, 423
46300, 361, 353, 448, 1162, 423
46400, 359, 355, 448, 1162, 423
46500, 362, 355, 447, 1162, 423
46600, 357, 352, 449, 1162, 423
46700, 361, 352, 448, 1162, 423
46800, 359, 356, 448, 1162, 423
46900, 357, 353, 448, 1162, 423
47000, 355, 347, 448, 1162, 423
47100, 364, 356, 446, 1162, 423
47200, 353, 349, 449, 1162, 423
47300, 360, 348, 448, 1162, 423
47400, 361, 352, 446, 1162, 423
47500, 358, 352, 447, 1162, 423
47600, 357, 347, 447, 1162, 423
47700, 358, 349, 445, 1162, 423
47800, 360, 351, 447, 1162, 423
47900, 357, 350, 447, 1162, 423
48000, 360, 351, 447, 1162, 423
48100, 359, 350, 447, 1162, 423
48200, 358, 350, 446, 1162, 423
48300, 359, 351, 447, 1162, 423
48400, 359, 350, 446, 1162, 423
48500, 359, 349, 446, 1162, 423
48600, 359, 349, 447, 1162, 423
